;Test;DeltaOz-O1O2;ThetaOz-O1O2;AlphaOz-O1O2;BetaOz-O1O2;DeltaOz-PO;ThetaOz-PO;AlphaOz-PO;BetaOz-PO;DeltaOz-POL;ThetaOz-POL;AlphaOz-POL;BetaOz-POL;DeltaOz-POR;ThetaOz-POR;AlphaOz-POR;BetaOz-POR;DeltaO1O2-PO;ThetaO1O2-PO;AlphaO1O2-PO;BetaO1O2-PO;DeltaO1O2-POL;ThetaO1O2-POL;AlphaO1O2-POL;BetaO1O2-POL;DeltaO1O2-POR;ThetaO1O2-POR;AlphaO1O2-POR;BetaO1O2-POR;DeltaPO-POL;ThetaPO-POL;AlphaPO-POL;BetaPO-POL;DeltaPO-POR;ThetaPO-POR;AlphaPO-POR;BetaPO-POR;DeltaPOL-POR;ThetaPOL-POR;AlphaPOL-POR;BetaPOL-POR;Delta;Theta;Alpha;Beta
S21;dots_motion_both;31.65844326;28.77688968;34.27058771;98.34631633;6.992189781;12.70642406;17.04394216;49.76979983;19.7548522;21.77069364;27.15123682;79.75252625;19.74398542;25.09516319;27.70423648;84.02796899;15.87141663;28.10682644;39.98103248;142.1196736;29.62981538;34.40812122;43.10403447;152.4615839;26.71623874;32.24659577;40.15732315;143.6066919;23.68006058;33.30452847;43.0335919;149.9601382;20.61318086;28.59157942;39.02100522;139.1191506;30.25904934;29.40732963;34.25671369;126.6431867;22.49192322;27.44141515;34.57237041;116.5807036
S22;dots_motion_both;32.25186199;31.33066337;39.92653772;146.5198109;17.13242906;14.39965304;28.1010357;104.9590467;28.95730251;28.17974202;35.4858402;138.9830824;29.2046432;26.60870789;37.23712418;142.8883014;28.73724111;29.16392221;43.73615051;148.3566238;36.7793156;36.1790281;45.0662768;160.7474077;35.5313173;34.88218838;43.09411839;157.1886475;32.09092463;30.72357806;44.92005801;150.9668862;31.02541267;31.13978116;41.43987474;142.9169191;33.89203922;31.26789456;37.84416929;145.8021605;30.56024873;29.38751588;39.68511855;143.9328886
S23;dots_motion_both;28.85812377;31.24544547;39.47213925;142.7354413;13.35486295;19.34873204;26.57559405;112.3532477;24.80686806;26.8199165;34.42426413;123.3495282;24.95231241;29.29560606;37.41634124;134.8043817;30.1384293;33.66126919;43.18686349;156.4027276;36.99347757;36.61473584;45.05708995;148.1428891;35.85072402;36.02554308;43.68075949;153.1783061;33.29613872;35.39802206;43.64124398;150.5382276;32.18446891;33.07799363;41.97474634;148.5689807;33.15085295;31.8485627;37.62924915;122.7490765;29.35862587;31.33358266;39.30582911;139.2822807
S24;dots_motion_both;31.57652149;31.52718164;40.68627828;107.5207148;19.33318669;21.35305695;26.82201865;58.23782194;28.94399628;27.2745606;31.17926113;81.38800464;27.72358639;28.50225619;33.49451765;82.50340433;32.66450515;34.22772205;40.79068585;129.9637147;37.32453477;36.58421596;39.56862123;121.138527;35.40013564;34.54304859;40.50013917;119.3256931;34.44743742;35.70455429;41.18112201;128.4875011;35.14349682;34.57402648;40.62108478;125.8042414;33.50827655;31.05821135;28.956503;78.45483739;31.60656772;31.53488341;36.38002318;103.282446
S27;dots_motion_both;18.9928002;17.78340937;30.59489643;113.4151456;12.71358105;12.78193478;25.2333493;79.48861427;18.58628033;19.37549174;32.30922841;109.1571415;12.99440261;15.47893136;27.17402959;91.66368477;30.23179544;35.33977734;45.42321526;136.7732096;27.09369057;31.68820397;40.90344873;130.4926381;27.35375361;33.73985882;41.10355208;127.0086109;31.70083719;33.59594364;42.36321574;135.8421537;33.57170952;35.70438929;43.41106729;140.6729268;23.01411404;28.01570274;32.66516942;100.6181905;23.62529646;26.35036431;36.11811723;116.5132316
S28;dots_motion_both;9.809988518;19.65548914;30.69505677;74.46426258;5.590485717;10.79269358;23.92115207;52.79408815;16.25214616;24.59647113;34.20334965;85.29686272;6.691836561;12.62704988;21.4316215;52.70994243;30.27097831;32.79830123;44.36695798;142.957434;29.39849125;33.03578321;37.99342918;124.4626983;26.28446706;30.60617455;38.62598111;123.2199727;26.69075397;28.87313457;36.78734837;124.4986057;32.20069756;34.95251696;42.33119702;137.7903851;21.5021925;24.03581114;25.98198291;79.69483372;20.46920376;25.19734254;33.63380766;99.78890854
S29;dots_motion_both;14.04977211;20.76375225;34.31062734;123.7512306;8.093523199;11.91620637;23.29749222;76.21022664;17.93556944;20.58550766;32.89521782;118.4300083;12.93859649;18.60509599;27.7027508;105.909737;36.07351964;34.57658807;44.5275591;142.0551381;35.39162163;33.59027993;42.60429538;145.7131834;36.97077849;34.38949292;41.78411183;141.4801921;33.07992082;32.72972882;40.58075219;132.7027761;35.82120697;33.35843973;43.14265548;138.9018897;34.40014948;27.67038969;31.8325117;114.1555182;26.47546583;26.81854814;36.26779739;123.93099
S30;dots_motion_both;21.31377315;25.05123447;33.7704732;107.5539686;14.6442024;16.65530787;24.32442614;67.81252514;23.01279622;24.66355701;33.69305277;102.6874836;22.37925872;24.01682695;28.33923633;84.34651038;34.88943873;33.77362453;44.96587107;149.3485116;34.54165591;32.32379001;42.96696487;146.2855604;34.28891596;34.15297381;41.52324606;139.2680768;34.96975846;33.23675362;42.27700024;139.2451075;35.23596106;34.16558745;43.84505443;142.1396725;33.71284822;28.9672005;34.22911192;105.9490866;28.89886088;28.70068562;36.9934437;118.4636503
S32;dots_motion_both;11.70651485;21.02428735;32.58457209;120.0354589;7.209306967;12.17492575;22.56820549;83.12127383;17.35328626;22.62683072;33.20433308;114.8829616;14.77154167;20.88521351;28.80822388;106.0715877;30.60040106;34.78293151;45.77666667;153.5984921;34.89899528;35.73389876;44.66787803;153.7503091;33.03326853;35.46147226;43.96038352;149.5772663;24.98594773;32.46234516;41.47188404;145.9821558;26.06484474;33.51448915;44.03613869;149.9108112;31.2740315;31.6155836;36.00809012;127.3496035;23.18981386;28.02819778;37.30863756;130.427992
S33;dots_motion_both;20.49611658;22.91402541;35.1187579;106.6498542;16.2827525;19.70886475;32.00083865;89.59295839;25.79310177;28.15829861;40.29258556;121.5148254;20.58896516;23.95800568;32.40885519;95.3621512;34.72313028;34.63797939;43.25803859;151.8536206;34.05331521;32.6655087;40.32307283;141.302137;33.59262308;33.07717815;39.42141509;135.987742;34.57031891;35.20427347;43.37700842;145.8463256;36.94983402;36.76661139;45.07365452;151.2508053;34.15400648;32.35390674;35.65283106;119.9136733;29.1204164;29.94446523;38.69270578;125.9274093
S34;dots_motion_both;15.12775451;19.05527576;32.22219297;128.263668;6.694381581;10.58696844;23.70551586;91.51986087;16.50774973;21.42274506;36.88510436;120.8754484;15.78566408;16.34271269;26.29027974;89.90016145;34.20265559;35.59895344;46.57765694;153.3286004;35.59689025;33.18041685;39.13546391;144.4385355;33.69458291;32.22530165;41.19221501;120.8785848;30.68381353;28.69858537;35.03779931;134.7204709;30.52332971;31.58314875;42.7316697;127.5101441;28.03102473;21.8796969;26.21425037;78.19912129;24.68478466;25.05738049;34.99921482;118.9634596
S35;dots_motion_both;9.809313919;12.17748168;26.27105846;112.6487654;11.7506113;7.972987796;15.86563096;74.42537622;9.160281767;13.07375759;26.89499547;111.0674778;10.2473665;12.60858815;20.82555275;88.37930241;37.30051716;35.93663145;43.01217278;146.99474;37.78530759;35.50452159;40.33641183;143.248775;34.96541352;32.8351336;36.08858807;129.0363415;35.11523735;33.05995783;39.01417978;133.5814112;34.26483806;32.13689017;40.41950825;138.8814205;32.60583758;27.57532782;28.03729568;97.44427637;25.30047247;24.28812777;31.6765394;117.5707886
S36;dots_motion_both;22.996537;18.6107998;40.72833902;115.8550659;16.37748166;11.68662947;34.43066839;72.21579245;25.2158611;19.46459106;37.92452716;102.4782795;20.96864974;13.99526843;34.30775312;94.9326568;36.61951695;37.17246387;47.71961896;147.1302725;35.82950719;36.67350927;45.04911591;149.0771496;35.25803249;34.7326421;44.01205893;145.2465335;34.68622777;34.69718646;44.75413776;144.7376917;35.61652759;36.30825782;45.33970017;146.7501016;31.85856442;29.79475721;35.7943523;120.4114348;29.54269059;27.31361055;41.00602717;123.8834978
S3;dots_motion_left;30.9319461;30.34895434;38.34469556;129.5827005;11.06554323;16.08017008;24.79574429;86.00545653;27.94111278;27.58554288;33.1607593;117.8065692;30.02722621;28.27541153;36.46428894;115.333575;25.76884968;32.08743792;42.73786222;148.2317806;36.18289192;36.14735706;44.67995443;153.0148633;38.15357834;36.66452764;43.94209026;145.4668803;28.18922411;32.5681741;43.97475617;145.3881622;26.12790167;32.18031495;41.32739326;141.8942962;34.32191538;32.17188313;37.81573235;121.1778884;28.87101894;30.41097736;38.72432768;130.3902172
S6;dots_motion_left;22.14604826;27.5913747;37.46842651;137.2502647;14.14018365;19.89510178;27.99884848;94.09096873;17.92822333;26.27353997;32.81933402;96.12822098;26.43492434;28.89660024;32.4896428;108.0256955;18.64136287;27.99024205;39.82268756;144.7655842;15.14019223;26.80188384;37.99678905;128.2701581;26.53457431;31.87043083;39.59483998;133.8578748;30.84284096;33.43692524;43.77720103;144.2684785;29.63895395;31.6169762;40.31034229;134.906892;23.20427058;28.3916393;32.09415469;88.73471907;22.46515745;28.27647142;36.43722664;121.0298857
S7;dots_motion_left;31.10521408;31.6509196;39.55332603;133.0555149;14.08803129;17.9880114;29.74753377;102.4462366;27.23348913;28.26312572;35.39692356;120.5133369;27.26163686;30.46042882;39.57859693;129.3669848;28.91667874;32.15366217;45.45063146;154.6980535;37.0865077;36.90598281;46.00405036;153.8335309;35.00388761;35.93622789;44.01132225;149.5545502;33.00856858;34.49060838;46.47646834;155.1727916;30.73251145;31.47587753;41.40014757;145.2175623;33.2767766;32.67512595;38.83513293;129.0689407;29.7713302;31.19999703;40.64541332;137.2927502
S10;dots_motion_left;29.78027483;29.02216985;38.7702657;122.8533556;15.81219341;12.71623835;26.18128051;88.43768878;25.63160008;22.72596273;33.72604953;110.6300826;28.27767425;28.38961821;35.30701779;113.2273301;31.55489913;29.63688609;44.91778178;157.1020761;34.5573564;34.86825968;45.48492434;156.3116818;36.62183148;35.74245276;43.78397601;149.9943649;32.59138325;32.16116594;43.7252161;152.6764579;30.66030335;26.29515478;41.2624751;144.4419621;31.1336873;28.08282445;35.11747703;123.3905891;29.66212035;27.96407328;38.82764639;131.9065589
S11;dots_motion_left;30.04144256;31.78915951;37.51738276;131.4376408;15.76137478;16.82822916;22.85398252;92.51331393;24.31498531;27.80416967;31.6196949;113.1120019;26.66386747;29.09844634;33.09795014;111.4292979;29.09022629;31.04080958;41.79898837;148.7159865;34.03224209;36.27870374;41.32892699;132.5771103;36.26480759;35.54985841;42.66869469;141.0195505;33.29939919;32.95621175;41.04889335;133.6935553;31.08723536;31.47570066;39.74799639;138.8617887;31.51804121;32.00613454;31.86948235;94.74845908;29.20736219;30.48274234;36.35519925;123.8108705
S14;dots_motion_left;25.61257603;27.23331576;39.42760657;135.1613403;12.39373815;14.91225767;32.14087063;107.3652216;19.92066852;20.63665895;34.89866175;112.3684381;22.78883217;25.85167218;36.38902894;109.1447117;25.43343944;28.07045003;45.10674564;153.3319499;28.56885816;29.38887723;42.67512262;139.120884;30.33725188;30.07553924;42.93878198;129.3271304;31.15049753;33.27743405;44.67073104;140.8002604;29.71538477;27.77168847;43.10183172;136.2550896;23.85747439;23.39590758;34.61699824;85.58302963;24.9778721;26.06138012;39.59663791;124.8458056
S15;dots_motion_left;22.95355704;27.69480115;39.63145795;106.8041534;6.414585474;10.43553552;24.96261948;50.95130703;19.33608269;22.81524536;33.77778301;85.55915579;17.99452162;22.91694817;31.975922;83.25138109;27.43077062;28.12653823;42.01308054;136.2011157;36.26225026;35.53318271;44.7403082;144.9657035;33.90555805;33.76634891;42.59949299;135.1272086;29.47758664;30.85150217;43.1754787;137.2754707;29.66690055;29.50746352;42.97907376;131.2566503;30.50488198;29.53592912;35.95575764;103.4515849;25.39466949;27.11834949;38.18109743;111.4843731
S16;dots_motion_left;33.90085253;30.46091244;37.67152011;136.8271106;11.8052788;12.38078709;24.38529756;103.3503057;30.31661896;25.47353311;33.64437792;127.5028699;32.09734591;28.94396676;34.13319709;108.1252723;23.59201025;26.62926983;42.57055973;151.5526805;36.85760817;36.01122255;44.37298838;151.6194481;37.20170968;36.24077251;41.76033651;139.729313;27.59549649;30.59960021;43.83143424;150.4908572;25.15003816;27.33352305;39.57136496;148.8582814;35.48971796;32.85916371;36.01085434;119.6503765;29.40066769;28.69327513;37.79519308;133.7706515
S18;dots_motion_left;28.47078995;26.82836165;38.12849632;123.9004763;11.07913765;11.08880375;23.70114989;70.16414205;22.80763237;22.01962072;30.97457336;106.5653167;20.88765636;24.44749477;32.48797947;109.2043508;22.67914345;29.76925198;42.71079095;140.4008031;32.24427187;35.46453562;43.95587937;151.8951098;31.17705903;32.58542075;40.45774929;138.0780124;29.26510045;31.82276059;41.63291962;141.1589985;28.53591859;27.42182859;38.73400865;126.4124155;28.08136735;26.41980019;29.43111121;109.5909926;25.52280771;26.78678786;36.22146581;121.7370618
S21;dots_motion_left;26.83347752;26.87022831;32.69405413;100.9438237;6.603102593;9.605402134;17.02566905;57.97543561;20.07455452;20.97590636;24.49421758;86.64055231;20.44453411;23.62385254;29.80085547;91.42599572;20.24004731;27.02538588;39.22854093;143.6515939;30.13701287;33.35160525;41.57226884;149.9483998;30.64713912;33.76316866;39.87129989;143.370622;29.40685009;31.35091813;43.5266308;149.5252478;27.68419703;28.51265962;36.13996663;137.4623969;31.37630131;29.33767996;31.62412136;124.0686185;24.34472165;26.44168068;33.59776247;118.5012686
S22;dots_motion_left;32.33830035;30.77186266;40.32813493;148.6774355;14.16619714;15.69266942;31.18804865;107.0571483;30.13253578;28.26866568;37.52170829;140.772735;30.98172355;27.39236099;38.37972614;145.4335303;26.94364101;30.4228903;45.78445821;148.883968;37.11622651;36.65883227;46.1906523;160.9422487;36.52577198;35.18227192;44.36687507;158.2672032;30.02859296;31.54402805;46.13540056;150.4865798;28.95302393;31.90018695;43.04619727;142.4992408;35.9849668;32.21047737;39.30464663;145.407011;30.317098;30.00442456;41.22458481;144.8427101
S23;dots_motion_left;30.86055682;31.97068891;38.10094128;139.8373765;15.35955996;20.8074788;25.66762684;104.8155135;24.91954639;28.12134604;32.20498641;118.9693067;27.57497705;30.53401409;36.62946374;125.6615515;30.86026079;33.97727176;44.10007459;153.8469179;36.10053262;36.25466085;44.27687118;149.9005987;35.73565842;35.30593808;44.35844597;147.9238611;35.04614563;35.47912409;44.26258357;150.0055219;31.66172729;32.37143839;41.34984394;148.1397153;32.18151919;30.94925905;36.57773795;120.4148929;30.03004842;31.57712201;38.75285755;135.9515256
S24;dots_motion_left;30.65502561;32.00513465;38.83754504;115.5345842;18.34105719;19.41731429;24.00020643;68.83135173;28.806756;26.5344791;30.06288367;92.28344794;26.80113286;27.7948221;32.75806536;98.36542941;32.78337526;32.8677289;40.27730529;139.5394339;36.54971916;35.40302942;39.64633237;134.9026682;35.36583811;35.2954996;39.56666403;133.9754641;33.6294329;34.60255062;40.10040495;134.8463474;35.23611182;33.76954485;38.42417907;132.1185405;32.39810643;30.16461912;26.73323245;93.15110237;31.05665553;30.78547227;35.04068187;114.354837
S27;dots_motion_left;21.7930031;19.34304128;31.02729571;116.0933911;14.85576009;14.15932823;24.22089582;81.64575833;17.64429466;21.37670828;30.13222455;111.5040423;17.7599277;17.37077076;26.80094538;96.1155195;28.92148006;35.57028764;44.48831086;137.1175091;27.09528153;33.33074659;39.38982591;129.3092941;26.71445562;33.94057821;39.6432034;129.5420267;31.62901592;33.38257173;41.56131077;135.4442313;32.45694275;35.49257607;42.25477872;140.0381417;23.52594702;28.123205;29.75807788;101.527127;24.23961085;27.20898138;34.9276869;117.8337041
S28;dots_motion_left;19.34662865;22.27932003;30.60584872;78.44541705;13.48878181;14.53247815;20.6953376;50.29928199;24.84780198;25.89061904;32.79578816;85.3599067;14.37856348;16.53265404;21.29854108;58.16413868;30.60268822;31.45461825;39.5835889;137.0251384;30.02129198;32.70121802;39.21101783;129.2180096;28.71072128;29.3237776;36.44140026;123.7566523;29.96006031;30.47066396;38.14635062;128.0790468;34.0760786;34.56465096;42.47306356;142.055915;24.86946795;25.06516535;27.03437347;93.27752894;25.03020843;26.28151654;32.82853102;102.5681035
S29;dots_motion_left;10.15275133;14.89274581;31.28295673;119.320978;5.717300509;9.244723152;22.14016804;75.57675109;12.18411815;16.24329837;32.40536847;116.3955109;10.66860102;14.70984554;28.09265731;99.08145952;30.54912889;32.31207288;42.21709032;137.1987789;29.53995919;31.80472103;40.5769979;142.5035892;31.59130869;31.24838596;39.88537074;125.7430932;31.99000021;32.52053137;40.18621102;133.0633462;31.93128822;33.2683336;43.19598494;136.914853;27.79640145;27.25344331;32.9677599;105.6972544;22.21208577;24.3498101;35.29505654;119.1495614
S30;dots_motion_left;25.45042117;26.29330939;31.09769263;102.6891293;18.76664694;19.02960168;21.90861396;63.03320339;27.81871738;29.38194395;31.32996954;101.5173251;26.92161987;25.1423876;27.9495535;79.93013793;34.45369278;36.00972893;45.01147747;149.6381815;32.75574496;34.83017844;43.51994718;147.9808446;35.11204068;35.61010351;40.78084476;138.2867437;34.1594171;33.21065785;42.67755834;140.2240516;34.55794233;35.61544741;42.485193;142.9527335;32.40952661;31.25428949;33.63548015;109.4098471;30.24057698;30.63776483;36.03963305;117.5662198
S31;dots_motion_left;10.90485742;14.16182777;26.47987037;92.16941636;9.936548351;9.561687206;18.30347908;52.85479544;12.79733822;15.94117518;27.84617894;92.73396185;14.62071183;13.91822908;21.51274103;64.22247576;22.64618734;25.79545078;37.04459375;130.4308402;29.55372633;32.98806994;41.50538207;144.2532428;12.52508343;14.25082694;27.12896995;108.8232796;26.06323766;29.02070774;38.0763541;129.0049176;28.31135758;29.76438041;40.73393311;142.339708;12.42229142;15.95935429;25.28367157;94.02508745;17.97813396;20.13617093;30.3915174;105.0857725
S32;dots_motion_left;15.46070264;21.93590999;34.44301692;126.1251599;7.541918761;13.06838291;24.48069724;88.8477455;16.86786297;23.54413291;33.47893442;120.4041074;17.22995982;20.39655779;31.62632039;109.3859051;35.53771298;35.2644665;46.18922133;151.6122638;36.89809761;36.88955217;45.42137817;151.6631207;35.4748186;35.45527661;44.43121335;145.4901452;32.79898494;33.2509419;43.45724009;143.4905362;32.71885894;34.38210427;44.12329803;147.4867457;31.87374475;32.36959519;37.4640677;120.199868;26.2402662;28.65569202;38.51153876;130.4705598
S33;dots_motion_left;12.19953066;20.61860974;35.37701726;119.1663724;8.366700954;24.94395475;37.88057478;114.2684076;20.674077;32.70082022;43.9032495;137.3561904;15.58309556;28.85847345;39.47285624;113.6980547;31.82015356;31.86837744;42.07667149;138.9423296;30.54878254;28.00921575;40.30498389;132.9601025;31.9233038;29.87721806;39.76999664;116.4174387;32.38273643;35.9077305;46.41500961;149.2858542;35.38564899;37.43731552;47.6316123;150.6480641;34.66954133;34.63040842;43.10420322;119.3303116;25.35535708;30.48521239;41.59361749;129.2073126
S34;dots_motion_left;10.19503866;19.03255806;30.41281466;125.6457535;6.040513072;10.6954332;22.67156661;85.09636344;12.85508121;20.57230751;32.73777257;114.0417079;10.59205729;17.11712131;26.81519128;85.5148313;35.71325978;35.3051522;46.4541713;150.0644952;32.92515168;33.14864222;41.34521474;140.6664471;31.40053997;30.61077543;40.56530821;118.6163813;28.45293228;29.28721331;37.98308896;131.5033287;28.87214081;28.84261288;41.18235306;125.6504916;22.62673369;19.99643789;27.70047815;74.95948691;21.96734484;24.4608254;34.78679595;115.1759287
S36;dots_motion_left;19.35740195;18.43128663;36.65806255;117.8440274;13.9745023;14.00637769;29.45712631;75.56379169;22.4543192;19.67506759;34.76310084;107.0071479;18.62570251;15.28316709;32.19360567;98.79049264;36.50975549;38.12670493;46.77574677;146.8776857;35.31634344;36.60624862;45.44356831;148.7241217;35.6348626;33.99549249;44.63599202;144.0384557;34.2660112;35.35941932;44.77865171;145.5784097;35.88188944;35.115871;45.74415914;147.3353954;32.23798986;28.66547897;38.27619763;123.6720119;28.4258778;27.52651143;39.8726211;125.543154
S3;dots_motion_right;33.03237293;30.23752264;35.93391645;99.3197225;11.77173927;14.64691324;20.84139605;46.13259153;30.63751198;26.61107685;30.87687125;82.32933864;31.70501249;27.05565127;33.6599864;83.1246978;23.90867692;28.45196154;41.98547027;133.4395134;37.40138583;35.18880902;44.39537607;150.6540787;37.62052195;35.11740355;43.05391659;149.539895;25.85473721;29.55325381;42.97221295;134.2898374;24.16536842;29.06109697;39.93575463;135.086784;34.71380116;29.6397479;36.58027789;120.8221736;29.08111282;28.55634368;37.02351786;113.4738633
S5;dots_motion_right;27.32028149;28.33874313;40.45649936;131.5962516;14.7115197;14.21116799;30.82016808;94.21279461;19.57676502;22.30937082;38.9325249;110.2368568;21.90257824;22.31418949;36.98075013;107.2267633;24.58700969;24.51262579;43.93804995;145.4792331;23.12340358;27.56650553;44.64433753;137.3524425;26.45430063;26.62507106;43.70632136;134.4051626;28.07705331;28.41825956;43.6945475;142.0844547;29.82600975;29.89344242;44.1765602;139.4949194;17.5819592;20.47423368;38.5482142;99.60928481;23.31608806;24.46636095;40.58979732;124.1698163
S6;dots_motion_right;8.947901489;22.30991481;34.16945967;135.3182875;14.45174358;18.13366285;27.00548268;64.95357962;20.81125958;23.75289133;29.1875273;72.03924463;24.41082924;27.72669571;33.94034145;69.92131288;6.967928508;21.92389982;32.78992779;106.5407031;6.640433675;18.92214352;27.74176124;98.08135084;13.04167028;28.75334788;36.99417592;89.83571366;32.0432331;33.80400145;44.65007392;134.6154081;26.27298616;31.27249745;38.35799547;122.0656873;20.22454389;27.47925966;29.4712631;64.87672937;17.38125295;25.40783145;33.43080085;95.8248017
S10;dots_motion_right;25.16560403;25.93187664;35.79577681;122.591248;13.10391262;13.24278461;23.99087915;90.53955605;22.57908961;23.11105259;32.48344258;111.811792;22.46953867;22.4957995;31.01107265;109.2810935;31.22540895;31.57086449;44.84549174;158.2250202;37.08107648;36.29192289;45.89297044;154.9242006;36.5854725;35.42154962;43.02717387;152.4078247;32.12004839;31.64569717;43.63509943;151.1055087;29.91427282;28.47889496;40.73097532;147.4044211;32.03424449;28.24455176;34.96021317;123.2262329;28.22786686;27.64349942;37.63730952;132.1516898
S11;dots_motion_right;31.21269359;30.75256884;39.92470079;134.4281305;15.53488981;15.03271787;25.15484869;95.3728606;22.31481898;23.6150613;31.98736552;112.0503;26.58756378;26.84466202;33.59311039;115.2228188;29.34984154;29.67332609;40.76785979;148.8241516;30.71606116;32.75303093;40.75913041;133.3282558;34.18388758;35.41370914;42.58667581;142.6480463;33.7989815;32.84990341;42.80636979;135.8186907;31.47389101;30.93370598;41.37482636;139.5673853;28.04434239;28.73008121;33.64349172;95.72532837;28.32169713;28.65987668;37.25983793;125.2985968
S13;dots_motion_right;30.83087323;25.95411539;35.84345606;130.5675723;18.04197615;12.16239635;21.43726357;80.92355708;29.14617613;20.28188506;27.23285827;107.9054752;28.64587473;25.0980097;33.27931365;119.9704689;31.53744549;30.64153962;42.84474186;145.4152266;35.62915839;34.9524753;41.98295435;149.4607497;34.69433132;34.97505079;42.07801543;143.7543867;33.37507849;33.74936898;42.55629712;145.3723846;32.2652287;29.27136254;39.14121007;132.1805178;32.86230346;29.52081832;31.0705735;114.0308969;30.70284461;27.66070221;35.74666839;126.9581236
S14;dots_motion_right;26.61956228;25.4511704;38.50925262;129.1186445;12.97939089;12.60936316;29.9957163;99.62583448;19.88848844;19.9058217;34.24826045;106.7008753;22.66955803;23.27254913;35.17039202;104.6782341;26.25421195;26.9783255;44.47070475;152.114077;28.46828001;29.20484491;43.21658113;138.6308493;31.90413942;30.19331933;42.81481073;130.6594882;33.02478733;31.97000745;44.17475124;141.2687787;30.87524827;28.89936178;42.89987006;137.2804222;28.48254984;24.74880073;35.00795139;88.72368095;26.11662165;25.32335641;39.05082907;122.8800885
S15;dots_motion_right;25.94581704;27.65661908;37.24591349;113.9245805;10.24643326;10.52874066;21.73411783;61.86857211;22.53890961;22.50399241;31.98503768;92.52358482;22.57685732;23.35348781;29.85215188;91.18174222;28.35179629;28.97346118;41.5400798;138.2185315;34.91832122;35.24101107;45.36901627;143.4111998;34.15389113;34.68791668;43.29024475;135.5410499;30.24147433;31.13061654;42.42571409;140.1893163;29.92110771;30.51441389;43.09508291;133.6320976;29.31453437;29.59501793;36.99702485;103.6281801;26.82091423;27.41852773;37.35343836;115.4118855
S16;dots_motion_right;28.56144026;26.39938413;35.75836268;134.6379545;8.638292315;11.78470128;21.76079714;96.36356685;24.52636839;22.41238239;30.28329128;122.540503;28.06063597;26.18666398;33.40212367;108.3513643;20.07283928;29.0995414;41.08654075;149.4345052;31.98748912;34.90757513;43.32470523;150.9351247;34.80837446;34.7292381;41.83989871;144.3626221;25.88935687;32.47119568;43.914284;150.7296147;22.41198458;28.56206461;38.50444983;150.7232918;30.72650779;31.51921032;35.45079815;126.3072425;25.5683289;27.8071957;36.53252514;133.438579
S18;dots_motion_right;24.41321757;29.91277105;39.94261927;124.7782802;9.940605048;15.23022159;26.80319289;77.23867489;22.89764174;25.6123691;34.6999563;111.0311269;22.96333934;26.90361898;33.77333133;110.9695584;23.24315548;30.16711691;43.28457928;144.4827219;33.0963173;35.50823438;44.4820488;150.3787595;30.37307899;34.54251155;39.743955;142.198823;26.99479926;33.03230541;41.70578727;142.0911772;27.59974485;29.92273433;38.8505315;132.4631924;28.96002946;29.20883353;29.83056351;113.6305319;25.0481929;29.00407168;37.31165652;124.9262846
S21;dots_motion_right;30.38987092;28.502058;33.44485335;100.6732074;12.23884478;10.10967145;15.89326258;54.23705497;22.1630985;21.7028243;23.2861503;82.81226071;25.25212273;24.5310647;30.14585503;92.73938876;22.35257482;25.3660171;38.78345446;144.3138935;27.17775013;32.38963994;39.87896945;151.8997656;32.92692971;33.24543544;42.3248959;148.1095787;26.8308798;30.05828704;43.02355955;150.9079333;26.49322633;27.43115751;37.61426586;139.934694;26.99392816;29.07043448;33.1299765;129.4381989;25.28192259;26.240659;33.7525243;119.5065976
S22;dots_motion_right;31.44142219;32.40991234;40.01292482;147.1187327;11.62452603;15.57983408;29.50629711;105.6693757;28.88500727;28.81546108;36.95543032;139.9177848;26.43524073;28.36773756;37.77529179;142.3198721;26.49789668;28.56295653;44.31373808;147.3738308;36.83559039;36.1096791;45.74536389;159.0194803;36.21731877;34.97659032;43.66023971;156.5967193;28.44648967;31.27243048;45.41026712;149.2259683;30.31194776;30.56569218;42.39186135;143.6166329;33.90390061;32.06043849;39.3385887;144.4240484;29.05993401;29.87207322;40.51100029;143.5282445
S23;dots_motion_right;32.02179244;30.32567442;39.3581398;143.4798159;17.27903022;17.82910557;27.66957713;111.9941747;27.71538202;26.86071507;33.76623748;124.2088193;29.46420668;28.18559596;37.58643629;123.6688823;30.89005015;33.4041077;44.51591995;154.8702008;36.96905985;37.00548495;44.62827821;149.9443471;36.38758375;35.87391403;43.4985739;143.032196;33.70578218;35.11063666;44.45705336;148.9149793;32.17971441;32.80201695;42.06769928;147.6477401;33.50388622;32.35764306;36.76020753;114.8658859;31.01164879;30.97548944;39.43081229;136.2627041
S24;dots_motion_right;32.37560023;31.97139401;40.1681964;120.291741;19.46693778;19.75211668;26.57111371;75.63122745;29.16687987;27.09607029;30.64270205;93.04907773;27.35885514;28.14965741;32.44853919;103.7499618;32.94215634;33.1069135;41.10332075;141.341808;36.91792396;35.27215433;40.31336203;134.5189197;35.42913812;35.32185037;38.21817845;134.1338354;34.71613342;34.88134989;40.32872106;136.6938493;35.01540104;33.99707388;39.17198301;133.1448302;32.91735528;30.49853257;25.87757726;91.40210722;31.63063812;31.00471129;35.48436939;116.3957358
