;Test;DeltaOz-O1O2;ThetaOz-O1O2;AlphaOz-O1O2;BetaOz-O1O2;DeltaOz-PO;ThetaOz-PO;AlphaOz-PO;BetaOz-PO;DeltaOz-POL;ThetaOz-POL;AlphaOz-POL;BetaOz-POL;DeltaOz-POR;ThetaOz-POR;AlphaOz-POR;BetaOz-POR;DeltaO1O2-PO;ThetaO1O2-PO;AlphaO1O2-PO;BetaO1O2-PO;DeltaO1O2-POL;ThetaO1O2-POL;AlphaO1O2-POL;BetaO1O2-POL;DeltaO1O2-POR;ThetaO1O2-POR;AlphaO1O2-POR;BetaO1O2-POR;DeltaPO-POL;ThetaPO-POL;AlphaPO-POL;BetaPO-POL;DeltaPO-POR;ThetaPO-POR;AlphaPO-POR;BetaPO-POR;DeltaPOL-POR;ThetaPOL-POR;AlphaPOL-POR;BetaPOL-POR;Delta;Theta;Alpha;Beta
S34;Visual_field_EEG_AO;7.48417975;13.933624;35.1335481;113.0188483;2.921638935;5.49075921;28.23180816;69.98290428;10.29751141;15.99050841;36.42261841;101.7484596;8.781568208;11.73975705;29.54896144;83.89939082;35.83187909;35.06580052;47.1835143;148.8445454;34.45011651;32.34838215;42.51168017;134.2237283;34.02132344;31.37073343;38.27641025;121.6943276;30.6551564;28.76446186;40.24872676;126.633955;30.98259042;29.4795985;40.28974155;125.5022614;27.24431377;20.29453129;27.1981993;70.91514641;22.26702779;22.44781564;36.50452084;109.6463567
S35;Visual_field_EEG_AO;3.218382511;11.71045473;28.18278182;116.5163419;9.146348104;6.207230184;16.05680897;77.95437225;3.048229922;13.84225893;29.23363076;120.0988674;2.704115757;11.04133683;20.46463371;78.9831775;33.72202034;36.23877949;42.4662133;148.3315722;33.93396936;36.23768956;41.5808577;142.0932498;32.81448926;32.77903713;36.62341938;127.7294395;34.48571874;33.68128828;38.63832338;131.2855124;31.5174029;33.27498116;40.59241996;137.8718463;32.52289475;29.25355963;27.56725435;87.90933253;21.71135716;24.42666159;32.14063433;116.8773712
S36;Visual_field_EEG_AO;10.3718363;19.84243097;40.28507107;120.1265711;5.1345153;11.90023557;34.17847769;79.28743932;12.14812412;20.07252305;38.06295565;111.2835116;11.70989759;17.7992026;33.37987555;92.99638333;36.74483165;36.86056404;47.85182954;148.2529086;36.62893847;36.42671583;45.82410046;146.5044885;34.55686212;34.55093796;43.47385423;135.8480631;35.26133433;34.90810234;45.30500017;143.4610971;34.19989096;34.77234438;45.23536877;144.6580434;32.25930376;29.71641787;35.82765143;109.0730729;24.90155346;27.68494746;40.94241846;123.1491579
S37;Visual_field_EEG_AO;26.49306123;28.64709457;40.8940914;130.5002039;15.55701559;16.66608514;31.55007255;91.40869726;25.17060682;27.0188502;34.62516111;113.6048455;21.60149633;21.99319279;29.8340558;90.4842125;35.24469027;34.95091676;46.45069553;152.0200359;33.17090349;33.88332311;40.61829916;136.6666498;34.00294278;32.76125552;38.28098929;124.3989103;29.51349163;29.78420099;37.91057055;124.9133864;33.52135846;32.22867934;40.78103152;131.1179428;22.86710378;21.91021279;21.99927397;67.48227023;27.71426704;27.98438112;36.29442409;116.2597155
S2;Visual_field_EEG_OD;26.60011311;28.42517439;36.30054658;123.0686102;10.39899036;11.67484782;20.67673234;77.62693328;25.96618125;26.17585975;34.48989554;114.7374173;20.73888252;24.2980638;32.94175613;110.633812;27.90522205;29.99557065;42.94205581;148.5547851;35.10710484;36.4025196;47.02767351;150.8469773;29.5512663;34.40477059;45.78608522;152.8845017;30.481923;32.1215432;44.05795111;150.1608279;32.38052253;31.11397856;42.72441376;144.6561667;30.48592398;32.19152983;42.87084079;132.3308375;26.96161299;28.68038582;38.98179508;130.5500869
S3;Visual_field_EEG_OD;25.4351203;29.85346583;37.19608406;123.3413926;7.860668535;14.98036308;23.23917938;78.6924783;23.32123127;25.75519387;30.83995766;108.1400033;24.62323465;27.68429299;35.00586533;110.269835;26.92033581;30.39982627;42.29822142;147.2608549;33.23661067;34.57830107;43.19368928;149.1567068;34.56814772;33.84545504;41.88568048;143.6347609;27.41241104;33.26640351;43.26824897;146.0463491;27.19847092;31.1800859;39.94744751;142.6068774;28.90729318;30.39062928;34.08277856;118.4126078;25.94835241;29.19340168;37.09571527;126.7561866
S5;Visual_field_EEG_OD;21.13159311;26.53399944;40.18344939;129.6540726;7.333953323;13.44747461;25.82385732;83.86423809;19.12697297;23.53181213;35.23470704;105.3298789;16.09719212;20.21250485;33.34079397;97.64975723;27.48442377;27.27628352;41.06708544;136.3318297;31.42748981;30.20921241;41.3408046;129.9724953;29.24829984;27.54339925;40.46021045;120.8179353;29.16643772;29.89826709;38.96659374;129.7611506;31.55114193;30.87510031;39.83341822;128.5027262;25.02884834;21.99179861;28.79622749;74.10469591;23.75963529;25.15198522;36.50471477;113.598878
S6;Visual_field_EEG_OD;21.17051786;27.74709126;40.47455384;124.2812543;9.290418041;15.56390729;32.51741586;90.29446349;17.36522345;22.77717247;35.05978401;99.65380644;19.95225423;26.66200193;37.57794715;101.3177752;27.4772481;29.98132851;45.33854337;152.9605652;29.32693093;31.6936446;43.55646852;133.1755128;31.73346317;33.64460356;43.1546798;136.6447584;32.92375489;34.72526248;45.22429467;142.6165999;30.81330552;31.1535175;42.84313948;128.9646719;27.8637533;29.52369991;34.94485105;80.9316863;24.79168695;28.34722295;40.06916778;119.0841094
S7;Visual_field_EEG_OD;27.20959824;30.46964265;39.90224081;131.1486503;10.6216277;14.1549216;28.84023274;98.15421123;25.90453946;26.79797899;35.74517591;117.9334987;25.81242604;28.10366358;37.89451398;127.4979201;22.35780636;30.3660422;45.16973694;155.3267136;31.31840142;36.33529598;46.69372159;156.0002788;28.75308509;35.11336749;42.95310099;146.8041898;28.98673154;32.6998114;45.99008606;156.105065;27.65576769;30.22415095;41.04408037;140.8926163;28.57135338;31.03224331;37.83184107;125.2048597;25.71913369;29.52971182;40.20647305;135.5068004
S10;Visual_field_EEG_OD;24.09249378;28.45061761;41.29639418;123.9927423;5.466795443;12.364778;29.63696947;83.75275936;17.22916787;24.66230261;34.32474705;110.7670135;22.30886788;26.75883028;35.77132409;112.9484913;25.80425402;31.86956631;45.83217586;155.7882665;32.43455556;36.46462123;44.04399089;155.7510499;35.78580613;35.85292506;42.36789983;150.1320008;28.83870229;32.27237187;43.01149473;150.2600385;24.69052835;29.65890919;40.22186427;143.0043322;27.04522671;29.75155295;29.80242888;120.7102988;24.3696398;28.81064751;38.63092893;130.7106993
S13;Visual_field_EEG_OD;26.87556488;28.63993719;39.68604289;131.0221381;12.63547804;12.13967949;24.37485312;74.18601105;22.38498743;22.55487551;31.75666472;110.7717517;23.69565271;25.04518514;33.45812525;117.6361988;26.05518659;29.77781703;41.81516004;141.8779858;28.8179952;34.09562944;41.97948077;148.7181382;28.94387138;33.28276572;40.75388306;145.7085339;31.52581293;32.17532103;41.24395649;139.8781261;29.4011223;29.7096626;39.1607083;132.597035;24.44337072;27.14489088;30.08158792;114.6641422;25.47790422;27.4565764;36.43104626;125.7060061
S14;Visual_field_EEG_OD;27.81113235;26.59418321;40.4163834;103.628699;12.8462646;12.73621312;29.54952174;62.21622895;24.10386843;22.84758017;34.23491452;83.77420137;23.13632615;25.20664393;37.48102589;94.39100265;26.30974393;27.06000097;43.10700365;144.2268045;27.94055588;29.1274123;42.87228582;128.59632;31.19623688;32.05907873;42.64385219;143.1445222;29.21474582;31.18520988;43.46251346;137.0924637;29.79906715;29.02065613;42.05239295;137.1181531;22.89543373;25.14665434;33.97536817;94.32505356;25.52533749;26.09836328;38.97952618;112.8513449
S15;Visual_field_EEG_OD;24.93823141;28.71003782;39.68772157;133.421623;7.874427253;10.51142214;20.90895875;74.58944053;19.44647533;23.95180825;31.68151383;102.6688938;19.08403143;22.14347853;26.26879231;102.2444265;27.93258607;28.96386371;40.14136743;137.3909387;34.22448307;35.24917577;43.27201419;139.3869907;33.0368495;32.18656322;39.91761499;131.3366203;30.80560597;30.52852811;40.67156365;137.3390144;30.74908998;29.87625964;42.56792598;130.4965504;27.59509393;26.08556127;31.48531871;90.18249863;25.56868739;26.82066985;35.66027914;117.9056997
S16;Visual_field_EEG_OD;26.41422717;28.01744712;37.74351782;123.8143083;5.198768608;11.6037788;24.10161925;84.43588785;20.14342707;24.66467297;33.79743233;112.4780958;23.88391627;26.99576713;35.10904037;100.8982893;20.94113988;29.8341553;42.54201061;152.2339705;33.82624523;36.63703277;45.19059193;153.3364333;33.82709583;35.79599975;43.02707908;142.7027689;27.99218583;32.90949998;44.20873619;149.1113682;23.05352012;30.01148013;41.49011657;147.8391004;31.27300089;33.74528315;38.72641357;120.2885124;24.65535269;29.02151171;38.59365577;128.7138735
S18;Visual_field_EEG_OD;28.01847244;27.85721978;40.6872431;122.6024597;11.11916443;11.60950522;27.65780289;73.41680536;23.48440453;22.50192595;34.53626024;104.5666691;23.51450791;24.81461002;32.81178274;101.3867863;28.14179077;29.89380893;43.58417903;144.6269475;33.95917749;35.40316862;44.19886763;146.9853303;34.83474159;32.01085462;39.7723995;134.3174592;30.44492681;32.45027901;42.80342241;141.3768379;29.83262242;27.58607219;38.76623108;131.0638426;28.07095442;26.09703423;28.98425717;100.2567436;27.14207628;27.02244786;37.38024458;120.0599882
S20;Visual_field_EEG_OD;32.42321454;31.23257508;42.16801135;118.9908745;10.96561236;15.00559163;30.18116256;66.16838948;19.08486949;26.12261949;34.58202709;92.0670872;31.26393473;29.85342304;40.38967212;106.5166794;23.16576942;30.01608874;44.2123823;145.2249187;26.68997235;35.64418148;44.45587205;145.6293702;37.0697999;36.56280746;45.73639984;154.4268632;33.4804575;33.17871974;45.75183753;148.1938366;24.18901245;29.87031592;42.01725759;140.5810895;25.6577238;32.17449458;37.97162246;120.9799264;26.39903665;29.96608172;40.74662449;123.8779035
S21;Visual_field_EEG_OD;23.69144615;25.92817936;35.32212509;75.09656694;4.375943318;8.151218882;19.01635571;32.55231254;16.62427363;19.15716101;25.94493173;61.05425296;17.28069731;22.14072952;31.16577687;62.8715087;24.27847443;28.22488204;41.15157048;147.3972447;33.13757491;34.48408097;42.58226071;154.3707465;29.44907291;32.93789808;42.04206304;148.7347665;30.41778358;32.63846957;43.69964839;151.977308;26.88197046;28.316494;39.03536549;145.4345036;26.83634082;28.15928152;32.87592407;131.9919157;23.29735775;26.0138395;35.28360216;111.1481126
S22;Visual_field_EEG_OD;29.8591092;30.87103772;43.14878088;147.9618054;11.22633556;15.04779383;33.03249819;105.4343861;26.95346533;27.52211874;39.14354328;140.7812978;26.52430651;28.56165181;40.02374153;143.2847257;27.71521885;30.5276672;44.91678911;148.1232474;36.67303791;36.14781721;45.79924621;160.2723196;35.77232978;35.11752431;44.7080752;156.791623;30.43255912;32.65167136;45.36909991;150.6778571;29.66067136;31.19554351;44.209883;144.4922733;33.24464066;31.93865514;39.9650325;145.8102539;28.80616743;29.95814808;42.03166898;144.3629789
S24;Visual_field_EEG_OD;27.79343363;29.19928414;46.54116416;133.9265764;11.05320078;12.22789858;40.73396168;93.87719149;21.21137803;22.67148094;39.52870735;106.7756126;24.68084751;25.11338997;42.36562556;116.0531443;28.28973503;29.1877321;47.11332917;145.0927484;33.88297756;33.94017648;43.27030665;133.9248464;34.77898927;33.5725298;45.06550235;134.5447138;32.4965881;31.88996456;43.28806812;138.1270305;29.68488708;30.23163591;44.99940927;132.8462232;29.29812019;27.17952745;33.9318261;87.53425282;27.31701572;27.52136199;42.68379004;122.270234
S26;Visual_field_EEG_OD;16.73164938;19.5681379;39.37169814;128.4328772;8.679935638;11.69034916;32.21926464;94.26980593;17.01272096;19.95690453;36.84897713;111.7014226;12.2417085;15.04145965;30.85769475;91.68348975;30.45791145;33.69856909;46.14411547;150.0504677;30.56123955;33.45472296;42.14997983;119.1039116;27.66549375;32.03035936;41.64817821;134.6427059;29.88866105;31.91922762;41.46001998;119.630045;32.243323;33.9328726;42.94305837;135.9413487;22.10211352;25.72045603;29.18751402;65.33557643;22.75847568;25.70130589;38.28305005;115.0791651
S27;Visual_field_EEG_OD;12.26740649;16.53194069;31.23544489;103.4201845;9.758739504;11.91543037;27.30639318;68.52166721;12.53832648;17.57874538;33.23393417;95.51532367;11.11287356;15.1135871;26.3700531;81.54108217;22.86047647;32.46317316;45.40482112;127.2135097;18.08315632;29.78667253;40.0466092;122.6562119;21.03542438;29.56667924;40.40556908;118.1510766;30.19430906;33.24944834;42.27826359;134.9372279;31.08962798;34.14881066;43.9846789;138.1346801;18.10149368;25.45739072;30.92126051;93.69448304;18.70418339;24.58118782;36.11870277;108.3785447
S28;Visual_field_EEG_OD;11.10570955;17.7640923;27.69485625;80.21821167;4.10406692;9.104203887;17.94692405;48.10702355;16.6964567;22.14630503;30.15209893;89.21676492;5.587680569;10.07938151;17.595042;55.19835407;21.39860549;30.79023238;39.52108927;133.571621;22.58987302;30.89522487;38.13418693;125.6859828;18.38556149;27.51935157;34.67594847;120.8100857;26.08980728;29.1107162;36.6381002;122.5804059;30.5584174;34.4663219;41.8433871;138.8730051;15.96118937;23.62320852;24.40144973;85.9284456;17.24773678;23.54990382;30.86030829;100.01899
S29;Visual_field_EEG_OD;3.714494908;9.839359595;33.56767085;129.5451453;3.284218985;4.766959803;23.16745667;87.44141713;3.388929951;11.41284296;31.66911004;122.423498;3.331856614;8.942553905;27.5956929;115.7766638;33.93811402;34.44102292;45.18060619;147.9115999;31.76896238;34.92589017;41.94467946;148.776065;33.23029709;35.24003503;43.00784228;145.3221963;33.58588737;32.63365112;40.64495435;141.6250185;36.33965169;34.49885422;42.95187228;143.0205727;30.90277234;31.43005485;31.33140814;119.2023083;21.34851853;23.81312246;36.10612932;130.1044485
S30;Visual_field_EEG_OD;18.04258027;19.1586148;40.02118406;108.2774814;9.436875201;10.47002196;31.87296781;70.51308984;22.29493749;20.67890847;37.06773979;101.7755402;21.38066892;19.50156343;33.64652195;84.55284128;29.27109544;31.50190433;45.42043789;148.654708;27.3411185;29.40039184;41.56569802;137.9875144;31.69135664;31.32596146;42.19284221;134.7396726;30.91254619;32.12655217;42.78805618;138.6963892;32.69056328;32.92918524;44.26493882;143.1482738;30.68443386;27.64934915;33.33136746;101.5513662;25.37461758;25.47424529;39.21717542;116.9896877
S31;Visual_field_EEG_OD;10.97580049;14.18905173;33.72341069;116.1359798;5.590586884;7.923712256;23.65328331;70.47011843;13.06520562;15.59869;33.15218577;98.66046562;10.61587045;13.0821827;26.20496639;77.81564275;26.29406128;33.91360152;44.39487158;142.3992298;25.34079212;32.76762467;40.52658591;126.7989842;22.99401056;31.26737129;41.64996719;131.0741766;29.51014715;33.39834955;39.52265351;125.4493415;30.8321176;34.03579869;43.31099966;140.8569331;22.21732109;28.12595281;29.6499935;79.64902508;19.74359132;24.43023352;35.57889175;110.9309897
S32;Visual_field_EEG_OD;20.89321404;21.72521517;38.37907549;116.6555052;13.93657759;12.96536537;30.47386588;72.41843401;23.91228784;23.60901833;37.57158838;114.3885708;21.90460937;21.63801411;34.82378862;96.82439363;36.05151117;36.22373311;46.80762222;149.0104727;36.5345204;37.09770493;45.47238892;152.3819397;34.36606802;35.70883438;44.66007609;144.7564838;35.04948487;34.44804659;43.81177593;139.4885542;34.89785519;35.07792935;44.95201453;146.5189767;33.18749996;32.71696681;37.38414327;119.3427118;29.07336285;29.12108282;40.43363393;125.1786043
S33;Visual_field_EEG_OD;10.82791217;16.87579193;34.2772595;104.5445852;4.698498376;8.356937551;24.85250924;61.25434174;12.76559831;20.02228094;34.06867361;106.2138703;9.617265938;12.9730933;24.77860709;69.68581379;35.44890928;34.24198632;45.50772553;152.5134641;36.71774166;33.63316268;41.93555105;151.648656;34.35464218;29.5587689;38.46407735;138.7204453;34.22418648;31.09278232;39.99508986;139.8291938;35.29911132;32.91772161;41.15559862;147.0872622;32.19751728;23.8580736;26.24369392;108.4877905;24.6151383;24.35305992;35.12787858;117.9985423
S34;Visual_field_EEG_OD;9.017427711;15.11710019;35.18069112;115.4925289;3.487312406;6.824165589;28.42307584;74.87925866;12.44039929;16.94697115;35.25249537;107.3490846;10.71183551;14.24074427;29.24595003;82.17510238;34.92396959;35.48433339;47.07081669;149.852384;32.56431745;33.51174146;42.25797052;135.297734;33.1115607;30.4618927;37.80834101;119.4351861;28.78497862;30.19652746;40.0851461;126.5823493;29.92735225;29.06246918;40.45927456;126.4288218;24.81461156;21.14148731;26.24499543;70.89632553;21.97837651;23.29874327;36.20287567;110.8388775
S36;Visual_field_EEG_OD;15.14009768;17.66540484;38.43781957;137.8694838;7.424290274;9.694360893;29.64071576;87.90914374;16.59419787;18.19870229;35.36204021;120.3815698;13.75475851;14.52619285;30.19974054;108.0607604;34.83864109;36.46504036;46.4671201;143.6185682;35.0172088;36.03410497;44.76253044;144.2296062;32.85229511;33.7140221;41.57647947;140.6611512;33.56989549;33.79426165;43.96424887;140.6588831;33.89678446;34.51371338;43.71871858;140.2359299;29.74478193;28.0938693;32.92681003;107.192184;25.28329512;26.26996726;38.70562236;127.081728
S37;Visual_field_EEG_OD;27.15427631;25.69838933;39.23180356;127.8690416;16.83128482;13.93852488;29.22288689;88.45543789;27.7830474;24.64908518;33.0047692;113.1295898;23.29830344;19.98390213;27.92271714;89.53032383;35.9737589;34.94743837;46.20948662;151.5778136;35.5950567;33.81983703;39.73426171;137.2444878;34.96381894;33.14357386;37.24654445;127.0693572;31.41140082;29.23781462;36.81908909;124.6972948;33.59093088;32.31664644;39.51222527;133.8583787;26.41363603;21.89708966;19.3950708;71.54029679;29.30155142;26.96323015;34.82988547;116.4972022
