;Test;DeltaOz-O1O2;ThetaOz-O1O2;AlphaOz-O1O2;BetaOz-O1O2;DeltaOz-PO;ThetaOz-PO;AlphaOz-PO;BetaOz-PO;DeltaOz-POL;ThetaOz-POL;AlphaOz-POL;BetaOz-POL;DeltaOz-POR;ThetaOz-POR;AlphaOz-POR;BetaOz-POR;DeltaO1O2-PO;ThetaO1O2-PO;AlphaO1O2-PO;BetaO1O2-PO;DeltaO1O2-POL;ThetaO1O2-POL;AlphaO1O2-POL;BetaO1O2-POL;DeltaO1O2-POR;ThetaO1O2-POR;AlphaO1O2-POR;BetaO1O2-POR;DeltaPO-POL;ThetaPO-POL;AlphaPO-POL;BetaPO-POL;DeltaPO-POR;ThetaPO-POR;AlphaPO-POR;BetaPO-POR;DeltaPOL-POR;ThetaPOL-POR;AlphaPOL-POR;BetaPOL-POR;Delta;Theta;Alpha;Beta
S16;form_left;34.5287666;31.91832311;37.36146945;114.5095921;15.9628975;18.241614;22.10176463;70.45763148;28.39149645;28.20440801;33.57197543;100.9311856;33.01685775;30.20047882;34.88461454;98.73492854;26.41816054;31.71191;40.84438791;145.1469466;35.92248862;37.09501858;45.15185739;151.2417398;37.01478258;36.87586878;43.94607937;147.2277705;31.5207323;34.34337574;42.74055158;145.0675043;27.33190918;31.88275304;40.22550952;140.6088787;32.89072131;34.2189887;38.72564308;120.6327926;30.29988128;31.46927388;37.95538529;123.455897
S18;form_left;28.34831149;30.66431249;42.5969772;136.3503081;11.0571766;19.10581422;32.03228418;99.66470579;24.33056658;26.09253155;38.86018767;115.7113829;25.38377569;27.37245181;31.60387692;109.9729699;24.64715604;33.9402049;44.57398134;151.0236045;34.78866333;35.9958675;44.82167023;139.3321842;34.09652861;34.19562544;38.50390532;131.7512957;29.38868215;34.93255222;42.75135943;139.3129285;26.94062348;31.93721467;40.85227451;127.2971047;30.66687222;28.38723172;29.74804171;86.54630107;26.96483562;30.26238065;38.63445585;123.6962785
S19;form_left;27.17375751;31.50620832;45.81167705;133.9206446;10.32799161;16.11375184;36.3797204;79.95511157;23.25694341;24.30878025;37.07588423;98.99189887;20.49701927;23.49955785;36.64999944;100.3689416;27.65242033;30.47962822;45.02588535;137.5814547;33.30247951;32.8305211;40.93008051;126.3926796;35.06128726;32.63391804;40.27615464;125.207508;27.77053881;30.60245587;40.6747768;129.7761959;31.97338836;32.08565705;40.94090981;120.0445404;28.99063194;24.53107535;26.80402684;74.27306187;26.6006458;27.85915539;39.05691151;112.6512037
S21;form_left;25.20569226;30.10047488;34.69404346;90.01910659;11.54649035;15.26176942;20.31566635;51.22533324;22.94112671;25.8511383;25.7419725;73.00094146;21.40830098;27.66202119;33.2152129;80.23802359;27.95059511;30.45262645;40.50467491;143.5243066;35.9761255;36.97246361;41.83907063;150.9034555;32.8800526;35.41186316;42.27342095;144.5129948;31.49811517;33.54189435;43.30321693;152.3000069;32.15891135;30.7779937;36.81811456;142.8675211;32.43577845;32.61988619;31.81508939;129.1608086;27.40011885;29.86521313;35.05204826;115.7752498
S22;form_left;31.46525923;33.65717207;41.71820889;140.03695;12.80891093;15.99619835;30.96682733;96.38814392;28.63216558;30.49416425;38.14581741;125.404899;28.94792142;30.73058762;38.3514852;133.0028225;26.35266202;27.14371401;44.06411151;146.6640899;37.84538594;36.62035715;45.70512805;153.323126;37.91992002;36.88588518;44.2832171;151.2961849;28.50084201;29.87388418;44.38844696;146.1326583;28.50131489;29.25616877;43.71593833;137.7449333;35.8721371;34.28159303;39.91362824;127.4805064;29.68465191;30.49397246;41.1252809;135.7474314
S24;form_left;24.22313495;29.72978923;38.85535668;113.982775;10.53805248;15.00700235;29.35047215;71.4359985;18.81154689;24.49664211;34.39475468;90.17451076;18.22902249;25.59572246;33.96380012;88.01748734;22.65833422;30.0554432;43.63541392;138.5878712;36.15616629;35.38932741;44.12995918;147.4459071;33.41880673;33.57926331;38.71039998;115.0653025;28.60209176;33.04966227;42.67222419;137.6089095;29.73348657;31.25914462;42.23284945;123.2916302;33.41170628;29.42605689;31.89175821;83.79995308;25.57823487;28.75880539;37.98369886;110.9410345
S25;form_left;24.22313495;29.72978923;38.85535668;113.982775;10.53805248;15.00700235;29.35047215;71.4359985;18.81154689;24.49664211;34.39475468;90.17451076;18.22902249;25.59572246;33.96380012;88.01748734;22.65833422;30.0554432;43.63541392;138.5878712;36.15616629;35.38932741;44.12995918;147.4459071;33.41880673;33.57926331;38.71039998;115.0653025;28.60209176;33.04966227;42.67222419;137.6089095;29.73348657;31.25914462;42.23284945;123.2916302;33.41170628;29.42605689;31.89175821;83.79995308;25.57823487;28.75880539;37.98369886;110.9410345
S26;form_left;22.13445671;23.47264334;38.90744143;127.6681441;13.77394693;18.82797535;30.45185395;81.96337807;20.50865354;23.73425254;35.92643835;115.1502638;18.73208073;20.85829753;29.80987317;105.2892485;30.15695523;35.9063869;45.48103299;144.1103538;30.97381493;35.98314862;42.4861994;141.2516811;27.41516528;33.58989881;40.08229665;137.0605289;29.09796825;34.46893851;41.62535131;129.0766296;32.47275668;35.64992647;42.06863422;128.3728988;21.43379141;29.89719602;30.6878936;93.38050075;24.66995897;29.23886641;37.75270151;120.3323627
S27;form_left;21.23769034;19.398748;31.6952359;113.3218023;14.93271001;14.18446117;25.74798602;78.86503706;23.61242342;19.37696901;33.42661827;107.1446356;17.63446841;18.52531304;25.37833726;86.41898851;34.10284721;35.50333785;45.77980018;136.5001714;31.81390557;31.80566909;40.69227361;132.266426;33.34640625;35.19759054;39.67310496;116.7026555;31.46838925;33.76984144;41.0722426;132.9305187;36.40739644;36.17907785;43.04394268;132.3969083;28.54536049;30.30815;29.39364679;88.89324675;27.31015974;27.4249158;35.59031883;112.544039
S28;form_left;16.33687197;22.34112477;33.24758667;109.8914868;10.06299876;15.66277429;25.48742467;79.07279308;23.23559153;25.92334109;35.73812748;109.0762643;13.7114663;17.42019481;26.74868464;86.50474417;33.70682786;34.36150019;42.53066939;144.0783817;32.68232022;34.86166074;41.29706906;127.0537228;32.14721962;32.44953578;40.72608319;132.4187727;28.82680585;31.71202715;40.53946926;128.0378401;36.04050193;36.44914442;45.01581937;135.0155636;28.06986654;28.77438791;33.9532762;87.47861457;25.48204706;27.99556912;36.52842099;113.8628184
S29;form_left;6.102772113;17.59742163;34.22927558;125.4632248;5.702756897;10.56456833;25.29936262;81.51185451;7.211733948;19.20405046;33.21644694;120.5387153;6.262667256;15.59825495;29.13965329;102.0993021;36.75761107;35.53122934;44.90055548;140.7630393;36.24178771;36.15640571;42.81364997;142.0790108;36.79482409;35.21364286;42.4629609;128.637987;35.3503849;32.91504431;41.25601342;129.7218092;35.20595385;35.2991376;43.32072194;135.1219148;35.09144501;31.52157071;33.20227627;100.9201418;24.07219368;26.96013259;36.98409164;120.6857
S30;form_left;21.6723686;27.11607113;36.90273574;115.0656035;13.94673081;20.56045301;29.19712255;81.15525621;22.27438579;26.86624612;35.17835369;113.0302682;22.83207358;26.17466342;33.41619307;91.07304564;33.47665258;34.77381755;44.40892137;150.2658991;32.7796736;33.08439631;39.89957932;142.8250532;32.74514786;33.0503013;42.01714592;136.7442577;32.04772299;34.13748958;42.0603031;134.9569613;31.53232548;32.20367307;43.43364532;141.8207095;29.33403903;27.99671041;33.9346443;102.232944;27.26411203;29.59638219;38.04486444;120.9169998
S31;form_left;13.10042962;13.74866548;34.19256724;102.336726;11.00185266;10.56451909;21.74692555;54.94366837;12.62772833;13.9644432;28.56155015;72.35377537;14.83075856;12.69439857;25.85206985;77.66284042;36.85933553;35.71990263;41.9675255;139.7549217;38.1416169;36.57400581;42.29157971;134.2257184;35.77189575;36.36687554;42.66531943;141.5227932;36.06882988;34.92426657;41.34212417;138.0178187;35.08904119;36.02086512;43.91982987;138.7633572;34.09078672;33.85001192;34.40610648;99.74216711;26.75822751;26.44279539;35.6945598;109.9323786
S32;form_left;24.15703099;21.46821561;37.45385635;109.3619158;19.20736318;15.03778325;29.46793943;70.12005462;25.93553917;21.87567982;37.63705843;106.9653795;24.65362785;22.31502732;34.23258429;95.25099251;37.23622515;37.21041923;46.78362199;148.7449762;38.4398058;37.12185055;45.74461839;151.484328;37.22117417;35.7084571;45.10266088;147.1031773;35.82938132;35.50316799;43.74318789;138.3180486;35.99377242;34.57447427;45.55349604;143.8053577;35.66151488;32.44616927;38.92866915;120.2248338;31.43354349;29.32612444;40.46476928;123.1379064
S33;form_left;15.27007885;16.88243853;31.4942619;116.0607314;10.41139575;13.55396745;22.81886925;75.69634801;17.06520815;19.00788241;29.62462842;102.9407498;14.09315017;15.90545277;24.05590773;80.37785534;32.9441604;32.5243363;38.57868002;142.7143674;33.53150445;31.83540089;37.30567535;136.7669471;30.9031762;28.66449131;32.85018298;124.7036281;34.39960226;33.63977091;43.71831154;138.4885278;35.2338873;35.06218016;44.91789532;144.2116996;35.25624598;28.01213429;36.91939981;102.5959557;25.91084095;25.5088055;34.22838123;116.455681
S34;form_left;9.930003187;14.70221783;35.58461789;128.9528244;8.870483427;9.282282074;28.3709285;84.81864174;10.16367566;16.24274846;36.25448988;104.8987845;14.20910006;15.20209361;32.67047352;106.8972102;37.1079275;35.38373222;46.56068279;147.4845782;36.04134414;32.37230009;41.54804412;130.2729194;33.0918118;32.52860189;39.05495867;135.310232;33.92021814;29.10265818;40.51922671;126.9888376;29.15314241;29.64199412;38.94731992;128.7220364;30.07457911;23.6450977;29.05852157;82.55956475;24.25622854;23.81037262;36.85692636;117.6905629
S36;form_left;15.86607256;16.79191192;36.46388817;137.6783488;12.81537002;12.65864771;27.07667253;87.29158503;19.29077846;18.79883499;35.28048767;125.1087091;19.97262053;16.2784943;30.18746808;98.03786007;37.63160744;38.00221898;45.8491779;137.059663;36.81815846;36.86948249;44.04114179;134.7104224;34.56821858;35.96682785;43.5621815;132.4629503;36.68433196;35.38723821;42.39714528;123.7909215;35.70019417;36.16989411;44.49960982;141.2692376;34.68846225;33.17750672;35.08325031;94.75263822;28.40358144;28.01010573;38.44410231;121.2162336
S37;form_left;31.08140254;28.10752227;36.93647675;128.095606;21.86810261;18.17663708;26.40048739;84.35191857;32.61247318;27.6584114;33.08292545;114.8362313;28.67397304;23.54782702;27.20074177;90.43772491;36.4645773;35.04214411;45.01294882;147.702766;37.31245463;35.56948758;40.44087431;134.9866369;37.66887898;34.43553175;38.05511551;124.0901585;33.11164393;31.40696615;36.1211609;120.1142648;36.31162979;34.25555244;39.52270332;128.8677162;33.39561501;27.82153925;23.36971086;76.80086596;32.8500751;29.60216191;34.61431451;115.0283889
S2;form_right;31.5155996;33.08722343;36.26503896;131.2124568;14.98746828;17.9730867;19.17393023;94.35685349;31.09222402;32.31620064;34.95331612;129.5982857;30.38867168;31.09052598;33.06796992;113.7152593;28.87829953;30.41658877;40.04549155;152.7067632;38.16354277;38.13904925;47.49562771;155.771526;37.5952669;37.63357074;45.2369467;151.9094633;30.32848614;31.47162696;41.78173619;149.4945617;30.48515056;31.63023611;40.59284985;144.7205493;37.65938358;36.08886302;43.76099056;127.8928013;31.10940931;31.98469716;38.23738978;135.137852
S3;form_right;30.16628124;32.13114033;38.09511979;90.06587218;13.98986457;18.02153687;22.19399993;46.16867048;26.79485839;28.69126177;34.20977749;77.2353035;27.03401001;29.90939035;32.22335225;71.78783587;29.37302147;31.678964;41.71720794;138.1220667;37.68269495;37.43779323;45.57391245;149.8331421;36.86230241;37.23435913;43.86624065;148.7461251;32.43175293;33.5703994;41.19637243;135.1206697;31.34127843;32.47290531;42.60302553;138.9819945;35.37575255;34.53434604;38.08025999;116.5699091;30.1051817;31.56820964;37.97592685;111.2631589
S7;form_right;29.29009392;30.14231619;39.03299952;122.6470317;14.65303677;14.46161132;28.11064051;84.97703597;24.00459449;25.00270323;34.02514529;103.5341642;27.44156258;28.17087069;37.01550979;123.5023388;28.12379829;29.35143962;43.72201727;147.3885669;35.53576619;36.01403217;45.0746023;147.9490104;33.60109098;33.57000798;41.23741813;141.1550922;32.27862652;30.954476;43.22482495;148.4575692;27.60216883;27.88384009;39.51735481;128.4761105;29.70161639;27.34145028;32.6041952;110.2711293;28.2232355;28.28927476;38.35647078;125.8358049
S10;form_right;31.44918063;31.45697299;42.08205143;113.8282441;12.54371071;15.56762265;30.83210831;76.84130751;23.33883353;26.09990909;36.98201293;96.29530705;29.82104285;27.99499763;36.35388292;106.925914;24.70980891;29.47600914;45.44397387;154.0517193;31.08418471;32.57016781;44.86420395;148.8867193;37.46268933;35.49892861;43.8896279;148.749755;29.15654401;30.83647406;43.37616906;146.6339575;24.75748408;28.82123641;42.42121954;139.1250324;28.80719318;26.49399;34.53165218;111.8142308;27.31306719;28.48163084;40.07769021;124.3152187
S11;form_right;33.72121343;32.81079665;39.28297826;132.0560137;15.50497181;16.38180486;25.33556361;99.43317199;31.11027979;29.47575783;35.46710171;119.6843686;34.63429561;30.55677184;35.57681532;116.2081851;24.65229102;27.60207084;40.74072909;152.925005;35.45593636;35.7789448;43.23936588;147.7362937;35.80992845;36.49359708;42.24611098;141.3446508;29.54921927;30.79648625;40.87895048;144.1616772;23.37016917;29.12402163;41.26923739;144.5264835;32.58290326;33.38743959;35.95128872;111.8504739;29.63912082;30.24076914;37.99881414;130.9926323
S13;form_right;30.64269597;28.20312201;34.55388097;116.4747923;19.06440559;14.01970567;20.15097841;61.51971039;27.69262346;23.89065713;26.78027207;92.04833458;28.15474269;25.84195366;31.84856245;93.73544978;32.65836107;31.43239608;41.32202328;137.6605131;36.56956787;34.9043428;41.20414061;145.1933774;36.63932312;35.95676248;42.33794925;134.1168315;33.71121323;32.54650646;41.87479447;134.8608704;33.07820388;30.70493657;38.69883063;130.2827973;33.81580193;30.43591485;32.3033971;100.5024413;31.20269388;28.79362977;35.10748292;114.6395118
S14;form_right;28.9121461;31.37441155;45.45960603;149.1837105;15.82730813;19.08091915;42.12541925;131.2906101;25.3945247;28.11395484;42.01956313;128.8737418;27.76505982;28.78272241;43.66712237;123.9443073;27.84674251;29.60060386;48.06593999;159.3638458;34.47476675;33.85808823;47.00793979;148.667609;34.22389306;33.41027303;44.51611509;132.3888656;29.47272686;32.04431018;47.39299196;149.2919438;27.44018775;30.09698719;44.76359297;138.6668879;28.87553949;29.012041;39.3046484;96.64996121;28.02328952;29.53743114;44.4322939;135.8321483
S16;form_right;32.2387922;31.14083452;37.83988773;102.5536166;14.62441013;16.81311764;23.03203639;57.35699881;27.70943068;28.50894208;32.41144299;91.44022348;32.15302642;29.6515017;34.77423382;91.69341787;28.20856621;30.265981;41.2822969;140.6203085;36.97496598;35.73653908;44.22092686;148.8622498;37.23281457;36.10995354;44.66198384;146.0359219;33.31180997;31.99048356;43.442684;139.2309202;27.72630984;30.67943025;40.77781253;134.644072;34.93433925;32.51142939;38.50816858;116.7212698;30.51144653;30.34082128;38.09514736;116.9158999
S18;form_right;24.49359859;29.89729445;39.04842605;136.5424301;9.218969861;15.11219616;28.48611591;103.3207264;19.85743702;24.41281404;34.73570724;116.3116883;21.00683765;26.03280223;34.93575813;117.082237;26.65318021;31.34771524;45.46248672;153.564979;32.9787468;35.21862471;45.41116186;143.1941406;31.50362767;33.89237626;42.17532037;137.9692201;30.2115681;33.16370584;44.63023261;145.809778;25.59821212;31.2971264;41.20183174;132.3307346;26.61885083;28.44568245;34.86550078;97.14196024;24.81410289;28.88203378;39.09525414;128.3267894
S19;form_right;21.21962985;32.29743838;44.99492988;135.1040549;7.901478687;15.60688168;33.71513116;86.5574273;17.0766539;26.68131547;37.93443659;107.007326;15.87551882;22.95437838;33.89290273;98.87201698;28.29785674;28.73079083;44.15888555;141.8028183;33.84107621;34.06202206;41.99209735;129.7010625;32.78580555;30.24424525;39.79302681;123.0677467;29.01021618;28.58367685;39.81780074;127.5350233;31.15943692;30.83493131;42.05707918;121.2039002;26.41805627;22.42830695;27.20196491;72.87766222;24.35857291;27.24239872;38.55582549;114.3729038
S21;form_right;26.66270958;29.13088896;30.16395612;89.64092277;12.97968718;13.85047936;16.81540642;53.6906626;25.41072995;24.29436106;23.37326537;77.23131608;27.9744834;27.25160525;28.82563057;80.19694276;30.18698371;28.3714275;38.82092563;148.7624607;35.1802891;35.46457199;39.81384575;153.8618506;34.78113888;34.49254049;38.85821971;151.0990785;32.6181589;32.80884418;41.78894717;153.1423119;29.77753296;28.72337689;36.74898446;145.7874877;33.95592533;31.70737881;29.86662344;134.7433835;28.9527639;28.60954745;32.50758046;118.8156417
S22;form_right;21.54637599;29.3760004;40.72889269;134.0753291;9.013514255;13.24476227;26.50156774;87.55034441;19.21537205;26.89922885;35.2658314;118.9761344;19.71442386;26.04972396;37.4999756;122.0732842;25.37646993;27.80787983;42.07025141;143.6534216;34.39526886;35.78278389;45.12951161;150.2535045;36.48712732;36.11341254;45.01535465;147.3856992;25.8963559;29.62928801;44.13225962;142.9299161;27.98512458;30.26804796;42.3435491;137.4130166;32.27383792;33.12118452;40.70320981;122.3211434;25.19038707;28.82923122;39.93904036;130.6631794
S23;form_right;32.10844123;31.81587777;40.42946779;140.6088027;12.31341144;19.07886095;28.72916446;105.4511335;26.4154049;28.83360268;35.68047006;116.3571241;29.40481663;29.313779;37.45150204;117.7020098;19.8256284;32.79111828;44.18538367;152.5263715;35.18352235;37.10279563;45.3024306;145.5733939;36.39252425;35.58086763;44.15748231;140.1519516;25.06898829;34.34382958;44.30468691;144.8825535;22.6741367;33.27047382;43.27001612;145.0087503;33.47448939;33.01692353;38.35628806;107.0246742;27.28613636;31.51481289;40.1866892;131.5286765
S24;form_right;25.79691249;31.68167473;39.91194388;140.307328;9.854124879;18.74011547;32.55253458;114.2490417;18.56492132;28.58458599;34.37797979;113.1099515;17.99959716;27.49262442;35.3420226;117.479931;22.39093916;31.74085784;44.53465002;155.7276826;35.07145547;36.0753394;42.85983475;145.1796323;31.48269438;33.60368016;36.85921586;119.4307509;29.56098216;32.56393653;40.98355199;145.9234917;30.79595622;32.71700732;40.54808305;122.9660849;32.76882348;28.94024469;26.95671083;80.78237096;25.42864067;30.21400666;37.49265274;125.5156266
S25;form_right;25.79691249;31.68167473;39.91194388;140.307328;9.854124879;18.74011547;32.55253458;114.2490417;18.56492132;28.58458599;34.37797979;113.1099515;17.99959716;27.49262442;35.3420226;117.479931;22.39093916;31.74085784;44.53465002;155.7276826;35.07145547;36.0753394;42.85983475;145.1796323;31.48269438;33.60368016;36.85921586;119.4307509;29.56098216;32.56393653;40.98355199;145.9234917;30.79595622;32.71700732;40.54808305;122.9660849;32.76882348;28.94024469;26.95671083;80.78237096;25.42864067;30.21400666;37.49265274;125.5156266
S26;form_right;24.21714345;24.64640534;37.71019694;127.6614204;16.77341992;18.61896845;29.05300727;86.11590809;23.77177981;25.35284295;36.06604776;114.7430807;23.41998931;23.27006917;31.71762138;100.2513984;33.67626156;36.45304932;44.88679151;145.4973473;34.06163096;36.06404775;42.15149489;135.4204099;31.99175439;35.45727428;41.38130943;136.8741318;33.61375781;35.20703028;40.80110923;127.1792439;32.92509586;35.71407047;42.16723671;133.4692471;28.13631473;32.2224877;30.81802512;87.55970083;28.25871478;30.30062457;37.67528402;119.4771888
S27;form_right;11.68144653;19.30386694;32.93023761;110.9258209;11.25074178;15.44730331;27.57418413;79.74504031;14.02171946;22.4265469;31.95936871;105.2801833;12.84178639;18.13825482;29.62499034;87.19009959;33.73269794;36.11942014;46.34249099;141.297805;28.26894372;32.72493058;41.53482909;130.7704865;32.27965483;34.61341502;42.19875871;124.8654333;31.05056826;33.36280383;43.32768312;134.0711503;34.72598777;35.90603126;43.34396151;134.3004583;26.4780414;28.61686655;32.90558619;90.90454431;23.63315881;27.66594394;37.17420904;113.9351022
S28;form_right;10.62812159;20.32679423;31.79614773;117.4180542;9.02817327;12.67532845;21.49539427;81.22440821;17.65139097;23.34844609;34.44173001;114.9440766;11.86347037;15.78821062;23.12477815;93.85054994;30.47522829;34.36695176;41.99988284;145.1679616;28.74553051;35.77785727;41.13045454;133.493725;25.4656393;33.30828639;40.40313208;141.0501394;29.15298844;32.53009199;38.66697201;130.5833746;35.25102234;37.11771865;43.76988346;139.541299;24.50453956;31.0540494;30.83546412;96.71281755;22.27661046;27.62937349;34.76638392;119.3986406
